2026-04-28 18:40:49.127 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2026-04-28 21:59:07.929 [http-nio-8080-exec-4] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: EmploymentInformationServiceImpl, 方法: getEmploymentInformationInfo, 参数: [1]
2026-04-28 21:59:07.997 [http-nio-8080-exec-4] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service完成】类: EmploymentInformationServiceImpl, 方法: getEmploymentInformationInfo, 返回值: {"employmentInformationId":1,"employmentInformationCode":1,"employmentInformationCompanyName":"字节跳动","employmentInformationIndustryCategoriesName":"互联网","employmentInformationCompanyType":4,"employmentInformationBatch":3,"employmentInformationRecruitPosition":2,"employmentInformationRecruitPositionName":"java开发工程师","employmentInformationRecruitObject":1,"employmentInformationRecruitLocationFirstName":["上海"],"employmentInformationRecruitLocationSecondName":["黄浦区"],"employmentInformationRecruitLocationDetail":["上海黄浦区"],"employmentInformationStartTime":1765641600000,"employmentInformationStopTime":1766592000000,"employmentInformationUpdatedTime":1765641600000,"employmentInformationOnlineApplicationStatus":"进行中","employmentInformationOfficialAnnouncement":"大厂","employmentInformationSubmissionWay":"https://jobs.bytedance.com/","employmentInformationEmployeeReferralCode":"aa"}, 耗时: 65ms
2026-04-28 21:59:08.156 [http-nio-8080-exec-4] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求结束】Method: GET, URI: /api/admin/employmentInformation/getEmploymentInformationInfo, Controller: AdminEmploymentInformationController.getEmploymentInformationInfo, Status: 200, Duration: 334ms
2026-04-28 21:59:20.501 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==>  Preparing: SELECT admin_id,admin_account,admin_username,admin_email,admin_phone,admin_password,admin_image,admin_introduce,admin_state,admin_loginTime,deleted FROM admin_admin WHERE admin_id=? AND deleted=0
2026-04-28 21:59:20.501 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==> Parameters: 1(Integer)
2026-04-28 21:59:20.692 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.AdminMapper.selectById - <==      Total: 1
2026-04-28 21:59:20.695 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==>  Preparing: select * from admin_admin left join admin_admin_role on admin_admin.admin_id = admin_admin_role.adminId left join admin_role on admin_admin_role.roleId = admin_role.role_id and admin_role.deleted = 0 left join admin_role_permission on admin_role.role_id = admin_role_permission.roleId left join admin_permission on admin_role_permission.permissionId = admin_permission.permission_id and admin_permission.deleted = 0 where admin_admin.admin_id = ? and admin_admin.deleted = 0
2026-04-28 21:59:20.695 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==> Parameters: 1(Integer)
2026-04-28 21:59:20.803 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.A.findAdminInfoById - <==      Total: 1
2026-04-28 21:59:20.805 [http-nio-8080-exec-3] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: POST, URI: /api/admin/userDeleteResumeBySystemService/getUserDeleteResumeInfoPage, Controller: AdminUserDeleteResumeBySystemServiceController.getUserDeleteResumeInfoPage, IP: 0:0:0:0:0:0:0:1, Params: {"pageSize":"10","pageNum":"1"}
2026-04-28 21:59:20.901 [http-nio-8080-exec-3] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: UserDeleteResumeBySystemServiceImpl, 方法: getUserDeleteResumeInfoPage, 参数: [1,10,{}]
2026-04-28 21:59:21.329 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.u.U.selectList_mpCount - ==>  Preparing: SELECT COUNT(*) AS total FROM user_userDeleteResumeBySystem
2026-04-28 21:59:21.329 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.u.U.selectList_mpCount - ==> Parameters: 
2026-04-28 21:59:21.770 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.u.U.selectList_mpCount - <==      Total: 1
2026-04-28 21:59:21.779 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.u.U.selectList - ==>  Preparing: SELECT userDeleteResumeBySystem_id,userDeleteResumeBySystem_resumeName,userDeleteResumeBySystem_industry,userDeleteResumeBySystem_resumeReactCode,userDeleteResumeBySystem_createdTime,userDeleteResumeBySystem_updatedTime,userDeleteResumeBySystem_sortedNum,userDeleteResumeBySystem_userId,userDeleteResumeBySystem_recycleTime FROM user_userDeleteResumeBySystem LIMIT ?
2026-04-28 21:59:21.783 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.u.U.selectList - ==> Parameters: 10(Long)
2026-04-28 21:59:21.930 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.u.U.selectList - <==      Total: 1
2026-04-28 21:59:21.946 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.I.selectById - ==>  Preparing: SELECT industryMap_industryCode,industryMap_industryName,industryMap_createdTime AS createdTime,industryMap_updatedTime AS updatedTime FROM general_industryMap WHERE industryMap_industryCode=?
2026-04-28 21:59:21.947 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.I.selectById - ==> Parameters: 1(Integer)
2026-04-28 21:59:22.068 [http-nio-8080-exec-3] DEBUG c.z.e.m.m.a.I.selectById - <==      Total: 1
2026-04-28 21:59:22.070 [http-nio-8080-exec-3] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service完成】类: UserDeleteResumeBySystemServiceImpl, 方法: getUserDeleteResumeInfoPage, 返回值: {"records":[{"userDeleteResumeBySystemId":11,"userDeleteResumeBySystemResumeName":"太帅了吧1","userDeleteResumeBySystemIndustryName":"暂未明确","userDeleteResumeBySystemResumeReactCode":"const ResumeTemplate = () => {\n  const styles = {\n    container: {\n      fontFamily: \"'Microsoft YaHei', sans-serif\",\n      maxWidth: '800px',\n      margin: '0 auto',\n      padding: '40px',\n      background: 'white',\n    },\n    header: {\n      textAlign: 'center',\n      marginBottom: '30px',\n      borderBottom: '2px solid #1890ff',\n      paddingBottom: '20px',\n    },\n    name: {\n      fontSize: '28px',\n      fontWeight: 'bold',\n      color: '#1890ff',\n      marginBottom: '10px',\n    },\n    contact: {\n      fontSize: '14px',\n      color: '#666',\n    },\n    section: {\n      marginBottom: '25px',\n    },\n    sectionTitle: {\n      fontSize: '18px',\n      fontWeight: 'bold',\n      color: '#1890ff',\n      borderLeft: '4px solid #1890ff',\n      paddingLeft: '10px',\n      marginBottom: '15px',\n    },\n    item: {\n      marginBottom: '15px',\n    },\n    itemHeader: {\n      display: 'flex',\n      justifyContent: 'space-between',\n      marginBottom: '5px',\n    },\n    itemTitle: {\n      fontWeight: 'bold',\n      fontSize: '15px',\n    },\n    itemDate: {\n      color: '#999',\n      fontSize: '13px',\n    },\n    itemDesc: {\n      fontSize: '14px',\n      color: '#333',\n      lineHeight: '1.6',\n    },\n    skills: {\n      display: 'flex',\n      flexWrap: 'wrap',\n      gap: '8px',\n    },\n    skill: {\n      background: '#e6f7ff',\n      color: '#1890ff',\n      padding: '4px 12px',\n      borderRadius: '4px',\n      fontSize: '13px',\n    },\n  };\n\n  return (\n    <div style={styles.container}>\n      <div style={styles.header}>\n        <div style={styles.name}>张三</div>\n        <div style={styles.contact}>\n          📱 138-0000-0000 | ✉️ zhangsan@email.com | 📍 北京市\n        </div>\n      </div>\n\n      <div style={styles.section}>\n        <div style={styles.sectionTitle}>教育背景</div>\n        <div style={styles.item}>\n          <div style={styles.itemHeader}>\n            <span style={styles.itemTitle}>北京大学 · 计算机科学与技术</span>\n            <span style={styles.itemDate}>2018.09 - 2022.06</span>\n          </div>\n          <div style={styles.itemDesc}>本科 | GPA: 3.8/4.0</div>\n        </div>\n      </div>\n\n      <div style={styles.section}>\n        <div style={styles.sectionTitle}>工作经历</div>\n        <div style={styles.item}>\n          <div style={styles.itemHeader}>\n            <span style={styles.itemTitle}>阿里巴巴 · 前端开发工程师</span>\n            <span style={styles.itemDate}>2022.07 - 至今</span>\n          </div>\n          <div style={styles.itemDesc}>\n            • 负责淘宝商家后台系统开发，使用 React + TypeScript<br/>\n            • 优化页面性能，首屏加载时间降低 40%<br/>\n            • 主导组件库建设，提升团队开发效率 30%\n          </div>\n        </div>\n      </div>\n\n      <div style={styles.section}>\n        <div style={styles.sectionTitle}>项目经验</div>\n        <div style={styles.item}>\n          <div style={styles.itemHeader}>\n            <span style={styles.itemTitle}>电商管理系统</span>\n            <span style={styles.itemDate}>2023.01 - 2023.06</span>\n          </div>\n          <div style={styles.itemDesc}>\n            • 使用 React 18 + Ant Design 搭建后台管理系统<br/>\n            • 实现权限管理、数据可视化、订单管理等核心模块<br/>\n            • 采用 React Query 优化数据请求，提升用户体验\n          </div>\n        </div>\n      </div>\n\n      <div style={styles.section}>\n        <div style={styles.sectionTitle}>专业技能</div>\n        <div style={styles.skills}>\n          <span style={styles.skill}>React</span>\n          <span style={styles.skill}>TypeScript</span>\n          <span style={styles.skill}>Vue.js</span>\n          <span style={styles.skill}>Node.js</span>\n          <span style={styles.skill}>Webpack</span>\n          <span style={styles.skill}>Git</span>\n        </div>\n      </div>\n    </div>\n  );\n};","userDeleteResumeBySystemCreatedTime":1765814400000,"userDeleteResumeBySystemUpdatedTime":1765814400000,"userDeleteResumeBySystemSortedNum":2,"userDeleteResumeBySystemUserId":1,"userDeleteResumeBySystemRecycleTime":1768406400000}],"total":1,"size":10,"current":1}, 耗时: 1167ms
2026-04-28 21:59:22.451 [http-nio-8080-exec-3] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求结束】Method: POST, URI: /api/admin/userDeleteResumeBySystemService/getUserDeleteResumeInfoPage, Controller: AdminUserDeleteResumeBySystemServiceController.getUserDeleteResumeInfoPage, Status: 200, Duration: 1646ms
2026-04-28 21:59:23.897 [http-nio-8080-exec-8] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==>  Preparing: SELECT admin_id,admin_account,admin_username,admin_email,admin_phone,admin_password,admin_image,admin_introduce,admin_state,admin_loginTime,deleted FROM admin_admin WHERE admin_id=? AND deleted=0
2026-04-28 21:59:23.898 [http-nio-8080-exec-8] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==> Parameters: 1(Integer)
2026-04-28 21:59:24.021 [http-nio-8080-exec-8] DEBUG c.z.e.m.m.a.AdminMapper.selectById - <==      Total: 1
2026-04-28 21:59:24.022 [http-nio-8080-exec-8] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==>  Preparing: select * from admin_admin left join admin_admin_role on admin_admin.admin_id = admin_admin_role.adminId left join admin_role on admin_admin_role.roleId = admin_role.role_id and admin_role.deleted = 0 left join admin_role_permission on admin_role.role_id = admin_role_permission.roleId left join admin_permission on admin_role_permission.permissionId = admin_permission.permission_id and admin_permission.deleted = 0 where admin_admin.admin_id = ? and admin_admin.deleted = 0
2026-04-28 21:59:24.022 [http-nio-8080-exec-8] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==> Parameters: 1(Integer)
2026-04-28 21:59:24.060 [http-nio-8080-exec-8] DEBUG c.z.e.m.m.a.A.findAdminInfoById - <==      Total: 1
2026-04-28 21:59:24.063 [http-nio-8080-exec-8] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: GET, URI: /api/admin/industryMap/findAllIndustryMap, Controller: AdminIndustryMapController.findAllIndustryMap, IP: 0:0:0:0:0:0:0:1, Params: {"_t":"1777384763796"}
2026-04-28 21:59:24.132 [http-nio-8080-exec-8] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: IndustryMapServiceImpl, 方法: findAllIndustryMap, 参数: 无参数
2026-04-28 21:59:24.186 [http-nio-8080-exec-8] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service完成】类: IndustryMapServiceImpl, 方法: findAllIndustryMap, 返回值: [{"industryMapIndustryCode":1,"industryMapIndustryName":"暂未明确","createdTime":1767024000000,"updatedTime":1767024000000},{"industryMapIndustryCode":2,"industryMapIndustryName":"金融","createdTime":1765555200000,"updatedTime":1765555200000},{"industryMapIndustryCode":3,"industryMapIndustryName":"互联网","createdTime":1765555200000,"updatedTime":1765555200000}], 耗时: 52ms
2026-04-28 21:59:24.308 [http-nio-8080-exec-8] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求结束】Method: GET, URI: /api/admin/industryMap/findAllIndustryMap, Controller: AdminIndustryMapController.findAllIndustryMap, Status: 200, Duration: 245ms
2026-04-28 21:59:24.600 [http-nio-8080-exec-5] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==>  Preparing: SELECT admin_id,admin_account,admin_username,admin_email,admin_phone,admin_password,admin_image,admin_introduce,admin_state,admin_loginTime,deleted FROM admin_admin WHERE admin_id=? AND deleted=0
2026-04-28 21:59:24.601 [http-nio-8080-exec-5] DEBUG c.z.e.m.m.a.AdminMapper.selectById - ==> Parameters: 1(Integer)
2026-04-28 21:59:24.710 [http-nio-8080-exec-5] DEBUG c.z.e.m.m.a.AdminMapper.selectById - <==      Total: 1
2026-04-28 21:59:24.711 [http-nio-8080-exec-5] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==>  Preparing: select * from admin_admin left join admin_admin_role on admin_admin.admin_id = admin_admin_role.adminId left join admin_role on admin_admin_role.roleId = admin_role.role_id and admin_role.deleted = 0 left join admin_role_permission on admin_role.role_id = admin_role_permission.roleId left join admin_permission on admin_role_permission.permissionId = admin_permission.permission_id and admin_permission.deleted = 0 where admin_admin.admin_id = ? and admin_admin.deleted = 0
2026-04-28 21:59:24.711 [http-nio-8080-exec-5] DEBUG c.z.e.m.m.a.A.findAdminInfoById - ==> Parameters: 1(Integer)
2026-04-28 21:59:24.833 [http-nio-8080-exec-5] DEBUG c.z.e.m.m.a.A.findAdminInfoById - <==      Total: 1
2026-04-28 21:59:24.834 [http-nio-8080-exec-5] INFO  c.z.e.interceptor.UsallyInterceptor - 【请求开始】Method: POST, URI: /api/admin/resumeTemplate/findResumeTemplateByPage, Controller: AdminResumeTemplateController.findResumeTemplateByPage, IP: 0:0:0:0:0:0:0:1, Params: {"pageSize":"10","pageNum":"1"}
2026-04-28 21:59:24.903 [http-nio-8080-exec-5] INFO  c.z.e.s.s.S.ServiceLogAspect - 【Service执行】类: ResumeTemplateServiceImpl, 方法: findResumeTemplateByPage, 参数: [1,10,{"resumeTemplateName":""}]
